true,pred,action,confidence
1487.0,1505.4185,0,0.48538595
1505.0,1503.5725,0,0.48154476
1521.0,1516.157,0,0.48983875
1516.0,1532.1986,0,0.49522084
1540.0,1532.3221,0,0.49192783
1545.0,1545.5428,0,0.4961193
1547.0,1552.5426,0,0.49595508
1526.0001,1558.8329,0,0.49484393
1497.0,1544.9071,0,0.48102382
1515.0,1522.8313,2,0.49743214
1529.0,1520.7451,2,0.4993243
1517.0001,1536.6024,2,0.49000373
1512.0001,1532.007,2,0.4916968
1505.0,1526.7269,2,0.49463758
1502.0001,1519.1737,2,0.50044733
1511.0,1513.6278,2,0.50313646
1491.0,1519.9346,2,0.49715054
1476.0,1504.2089,2,0.5052331
1480.0,1494.0048,2,0.50756603
1477.0,1485.189,2,0.5071053
1465.0,1482.3063,2,0.5040776
1468.9999,1468.952,2,0.5091858
1478.0001,1471.6774,2,0.5014608
1480.0,1487.3276,2,0.48925862
1473.0,1488.5251,2,0.48373538
1467.0,1479.2589,2,0.48431158
1476.0,1477.5309,2,0.480576
1467.0,1487.5632,0,0.48557645
1473.0,1479.5968,0,0.48073524
1476.0,1483.228,0,0.48444054
1478.0001,1483.715,0,0.48776513
1470.0,1485.3824,0,0.48589113
1461.0,1475.4884,2,0.47958714
1454.0001,1457.8976,2,0.49251944
1444.9999,1444.1177,2,0.5031326
1427.0,1440.3615,2,0.5047605
1437.0,1429.1749,2,0.5052613
1430.9999,1433.7885,2,0.49849072
1425.0001,1427.5652,2,0.49804083
1422.0,1419.7427,2,0.50042325
1430.9999,1416.3794,2,0.49995857
1425.0001,1423.9602,2,0.49168757
1423.0,1423.618,2,0.48947296
1420.0,1417.7233,2,0.4902293
1396.0,1413.4325,2,0.4903663
1381.0,1399.8398,2,0.49454653
1379.0,1390.2675,2,0.49209785
1369.0,1383.64,2,0.49133462
1411.0001,1373.85,2,0.49351987
1417.0,1409.6876,0,0.4848769
1428.0,1426.4915,0,0.49878073
1411.0001,1439.7374,0,0.5119023
1410.0,1433.6581,0,0.5067908
1403.0,1430.659,0,0.5019656
1410.0,1423.729,0,0.4945901
1394.0,1422.9277,0,0.49244404
1386.0,1411.0703,0,0.48229888
1386.0,1388.8425,2,0.49033952
1391.0,1379.8475,2,0.49963817
1397.0,1389.47,2,0.49491704
1385.0,1401.2484,2,0.48675296
1397.0,1396.1492,2,0.48861888
1400.0,1411.8312,2,0.47749248
1418.0,1419.4366,0,0.48512658
1420.9999,1434.2529,0,0.4998302
1418.0,1435.9077,0,0.5010355
1420.9999,1435.8508,0,0.49849904
1420.9999,1438.4146,0,0.4989617
