true,pred,action,confidence
1250.0,1381.388,2,0.45886442
1242.0,1379.0657,2,0.45887557
1234.0,1376.587,2,0.4590708
1237.0,1373.6117,2,0.45925748
1238.0,1370.54,2,0.459416
1238.0,1368.1068,2,0.4596028
1245.0,1366.1174,2,0.45980933
1246.0,1366.995,2,0.46032527
1241.0,1370.165,2,0.4609526
1233.0,1371.6215,2,0.46142846
1201.0,1368.7639,2,0.46147782
1193.0,1363.1814,2,0.46131584
1202.0,1357.3792,2,0.46068603
1203.0,1352.1775,2,0.45996103
1210.0,1348.5,2,0.45920393
1207.0,1346.2245,2,0.45848408
1201.0,1344.8833,2,0.45771837
1206.0,1343.94,2,0.45686176
1202.0,1343.322,2,0.45617652
1205.0,1343.1898,2,0.45592415
1204.0,1343.953,2,0.45611927
1210.0,1344.9662,2,0.45661238
1209.0,1349.3005,2,0.45763028
1237.0,1355.0035,2,0.45878392
1240.0,1362.5791,2,0.46002972
1216.0,1370.8131,2,0.4612602
1213.0,1372.3646,2,0.46211234
1211.0,1369.9205,2,0.46272075
1211.0,1364.8326,2,0.4629145
1206.0,1358.0656,2,0.46272635
1208.0,1350.8649,2,0.46201348
1227.0,1345.2566,2,0.46098107
1237.0,1342.6847,2,0.45998615
1240.0,1344.5782,2,0.45913973
1242.0,1349.3798,2,0.45878327
1234.0,1357.1698,2,0.4590383
1240.0,1363.5233,2,0.45966703
1241.0,1369.6155,2,0.46060508
1243.0,1375.3861,2,0.46174616
1231.0,1381.8169,2,0.4629945
1254.0,1383.7051,2,0.46389225
1261.0,1384.4082,2,0.46465752
1267.0,1386.5001,2,0.46521914
1265.0,1391.08,2,0.46571338
1293.0,1395.4982,2,0.4660713
1297.0,1401.3865,2,0.46659592
1296.0,1408.4519,2,0.46712202
1295.0,1416.0521,2,0.46775782
1282.0,1422.3098,2,0.46833193
1289.0,1423.4225,2,0.4687497
1284.0,1423.2985,2,0.46912464
1276.0,1420.2523,2,0.46916908
1273.0,1413.9694,2,0.46890107
1264.0,1405.359,2,0.46835405
1272.0,1395.699,2,0.4674243
1269.0,1387.6163,2,0.4662932
1277.0,1383.1027,2,0.46505323
1279.0,1380.7811,2,0.4639589
1266.0,1381.1456,2,0.46312472
1263.0,1381.1288,2,0.46260986
1271.0,1381.5132,2,0.46222234
1276.0,1381.8065,2,0.46202484
1276.0,1383.4741,2,0.4621376
1269.0,1386.888,2,0.46257147
1262.0,1387.994,2,0.46298292
1264.0,1387.092,2,0.4631769
1255.0,1384.3815,2,0.46312585
1258.0,1381.6077,2,0.46279788
1258.0,1379.4028,2,0.46234086
1256.0,1377.7599,2,0.46195045
1252.0,1376.8551,2,0.46148416
1280.0,1376.0457,2,0.46090958
1280.0,1376.9388,2,0.46056604
1279.0,1381.5477,2,0.4607017
1269.0,1389.0227,2,0.46151012
1288.0,1394.4554,2,0.46242252
1284.0,1402.3602,2,0.46370417
1286.0,1409.3855,2,0.46486387
1285.0,1415.9406,2,0.46603626
1273.0,1420.5845,2,0.46700427
1277.0,1418.5951,2,0.46760315
1283.0,1414.3269,2,0.46791208
1290.0,1410.11,2,0.4678567
1301.0,1409.7684,2,0.46777868
1310.0,1412.9673,2,0.46778625
1313.0,1418.2478,2,0.4679336
1312.0,1424.7834,2,0.4682019
1307.0,1431.9335,2,0.46857512
1323.0,1436.5148,2,0.4689387
1330.0,1442.6663,2,0.4694518
1331.0,1447.5885,2,0.46998432
1323.0,1451.9342,2,0.47057477
1327.0,1452.085,2,0.47091708
1331.0,1450.909,2,0.47108543
1348.0,1449.7892,2,0.47100636
1341.0,1450.9469,2,0.47097334
1346.0,1452.2336,2,0.47086254
1355.0,1454.3351,2,0.47093305
1356.0,1457.8615,2,0.47102407
1380.0,1462.2305,2,0.4711482
1380.0,1467.9006,2,0.47139528
1380.0,1473.2354,2,0.4716731
1378.0,1477.4563,2,0.472027
1368.0,1479.6703,2,0.4723191
1397.0,1478.1785,2,0.47245258
1384.0,1480.2424,2,0.4726672
1395.0,1481.3717,2,0.47269425
1389.0,1483.8329,2,0.4728618
1387.0,1486.0582,2,0.47292104
1384.0,1486.848,2,0.47298536
1368.0,1486.3987,2,0.47295296
1373.0,1479.642,2,0.4726408
1387.0,1471.4706,2,0.4722373
1381.0,1467.1538,2,0.4718805
1366.0,1464.3268,2,0.47148275
1376.0,1459.0697,2,0.4708474
1380.0,1454.1968,2,0.470266
1383.0,1452.7761,2,0.46966687
1382.0,1454.2611,2,0.46927622
1425.9999,1456.6821,2,0.46918032
1424.0,1465.5955,2,0.46950608
1446.0,1473.8752,2,0.4700976
1496.0,1484.8119,2,0.4708443
1520.0,1498.0856,2,0.4716443
1448.0,1513.9915,2,0.47256383
1480.0,1521.0831,2,0.4734659
1466.0,1523.7518,2,0.47414166
1458.0,1523.9528,2,0.47454005
1466.0,1520.5311,2,0.47470796
1476.0,1514.1375,2,0.47450823
1483.0001,1508.8342,2,0.47423038
1481.0,1505.6809,2,0.4737544
1476.0,1503.3636,2,0.47324163
1476.0,1501.5898,2,0.47269893
1499.0,1501.8646,2,0.47231123
1475.0,1507.8278,2,0.47236377
1484.0,1512.0886,2,0.47242332
1476.0,1514.9901,2,0.47276798
1467.0,1517.3447,2,0.47304276
1460.0,1516.1604,2,0.47299808
1465.0,1512.2491,2,0.47295323
1473.9999,1510.0441,2,0.47263741
