true,pred,action,confidence
1209.0,1325.9725,2,0.45893186
1237.0,1327.5183,2,0.4618996
1240.0,1332.3411,2,0.46688053
1216.0,1333.8506,2,0.47237596
1213.0,1328.1663,2,0.4738381
1211.0,1321.8099,2,0.47299734
1211.0,1315.0787,2,0.4709633
1206.0,1308.9778,2,0.46771652
1208.0,1303.4652,2,0.46329677
1227.0,1300.5034,2,0.4602088
1237.0,1302.9312,2,0.46104097
1240.0,1310.0787,2,0.46438587
1242.0,1317.4188,2,0.46802977
1234.0,1325.687,2,0.47167602
1240.0,1330.436,2,0.473659
1241.0,1333.0071,2,0.47514796
1243.0,1334.136,2,0.47495884
1231.0,1335.3134,2,0.47509882
1254.0,1333.3539,2,0.47542092
1261.0,1335.0652,2,0.47678024
1267.0,1336.4539,2,0.47818244
1265.0,1339.4194,2,0.47976574
1293.0,1342.0688,2,0.48110896
1297.0,1347.7704,2,0.4827577
1296.0,1353.7045,2,0.4838257
1295.0,1358.4629,2,0.4844806
1282.0,1361.941,2,0.48485634
1289.0,1362.6473,2,0.48414773
1284.0,1363.0802,2,0.4837808
1276.0,1362.8414,2,0.48267037
1273.0,1360.6324,2,0.48073485
1264.0,1358.2898,2,0.47831354
1272.0,1355.4113,2,0.47593665
1269.0,1354.73,2,0.473136
1277.0,1355.5431,2,0.4706158
1279.0,1359.3755,2,0.4699572
1266.0,1365.1971,2,0.47075763
1263.0,1368.1467,2,0.46873248
1271.0,1368.9408,2,0.46656156
1276.0,1371.3564,2,0.46633664
1276.0,1373.8398,2,0.46734458
1269.0,1375.8759,2,0.46906194
1262.0,1376.1309,2,0.46925595
1264.0,1373.9065,2,0.46850577
1255.0,1371.0487,2,0.46770823
1258.0,1366.6349,2,0.4657233
1258.0,1362.9564,2,0.46455583
1256.0,1360.5975,2,0.46295354
1252.0,1360.1664,2,0.46196923
1280.0,1358.8533,2,0.45941463
1280.0,1364.8411,2,0.46310136
1279.0,1370.7178,2,0.46808288
1269.0,1375.7705,2,0.47225228
1288.0,1377.077,2,0.47375616
1284.0,1380.7506,2,0.4764353
1286.0,1381.6831,2,0.47765326
1285.0,1381.1666,2,0.47880653
1273.0,1380.1202,2,0.47979537
1277.0,1375.0852,2,0.47911233
1283.0,1370.3326,2,0.47827977
1290.0,1367.7661,2,0.47762087
1301.0,1368.7206,2,0.47790733
1310.0,1372.486,2,0.4790789
1313.0,1378.0659,2,0.48114142
1312.0,1383.5773,2,0.4821711
1307.0,1387.5837,2,0.48307467
1323.0,1389.0806,2,0.48333457
1330.0,1391.8546,2,0.4844503
1331.0,1394.7523,2,0.484843
1323.0,1396.605,2,0.4855016
1327.0,1397.1594,2,0.48517674
1331.0,1397.5536,2,0.48494473
1348.0,1398.536,2,0.4853487
1341.0,1401.6459,2,0.48587513
1346.0,1405.096,2,0.48591465
1355.0,1408.6017,2,0.4861592
1356.0,1413.2621,2,0.48644462
1380.0,1418.0488,2,0.4866217
1380.0,1423.4951,2,0.4871723
1380.0,1429.1632,2,0.4877789
1378.0,1433.6792,2,0.48855618
1368.0,1436.4023,2,0.48857176
1397.0,1435.8065,2,0.4877073
1384.0,1440.5477,2,0.48731005
1395.0,1444.0328,2,0.4871494
1389.0,1448.2101,2,0.48712957
1387.0,1452.2141,2,0.48708743
1384.0,1455.4813,2,0.48682284
1368.0,1456.507,2,0.48646364
1373.0,1453.6506,2,0.48494792
1387.0,1450.9116,2,0.48276386
1381.0,1452.4615,2,0.48160094
1366.0,1454.7191,2,0.48011836
1376.0,1453.9043,2,0.47804788
1380.0,1456.1876,2,0.4770649
1383.0,1459.7439,2,0.47698396
1382.0,1463.223,2,0.47764948
1425.9999,1465.5764,2,0.47739178
1424.0,1471.5057,2,0.47998443
1446.0,1478.0872,2,0.481871
1496.0,1484.6434,2,0.48398885
1520.0,1498.1698,2,0.486157
1448.0,1504.8809,2,0.48767194
1480.0,1503.7871,2,0.48819086
1466.0,1507.2245,2,0.4881755
1458.0,1508.5607,2,0.48745075
1466.0,1509.1078,2,0.486684
1476.0,1512.3599,2,0.48607993
1483.0001,1517.2008,2,0.48557955
1481.0,1520.3378,2,0.48490116
1476.0,1525.755,2,0.48450175
