true,pred,action,confidence
1476.0,1459.7507,2,0.5015349
1483.0001,1466.9766,2,0.50154763
1481.0,1476.637,2,0.5025141
1476.0,1477.6837,2,0.50499856
1476.0,1483.593,2,0.5011803
1499.0,1486.9147,2,0.50068015
1475.0,1510.3563,2,0.48257306
1484.0,1498.9132,2,0.49253818
1476.0,1494.098,2,0.49517587
1467.0,1485.1534,2,0.5027311
1460.0,1471.1848,2,0.5176448
1465.0,1451.9698,2,0.527451
1473.9999,1460.3853,2,0.52088577
1461.0,1476.6152,2,0.5086271
1454.9999,1464.2545,2,0.5123929
1433.0,1451.9247,2,0.51778674
1441.0,1437.7448,2,0.52137816
1429.0,1439.4359,2,0.5148666
1428.0,1431.7466,2,0.5169771
1414.0,1425.5632,2,0.51787955
1417.0,1414.6377,2,0.51717365
1406.0001,1416.2885,2,0.51293343
1386.0,1404.7623,2,0.51351416
1393.0,1392.174,2,0.515818
1393.0,1394.1635,2,0.5091602
1408.0,1393.3262,2,0.50459933
1406.0001,1406.9467,2,0.4926175
1405.0,1407.3909,2,0.48552832
1411.0001,1410.2606,0,0.4798001
1402.0,1418.7924,0,0.4894545
1397.0,1417.2781,0,0.48880652
1399.0,1404.3019,0,0.4813868
1406.9999,1402.9203,2,0.48091587
1401.0,1411.7119,0,0.48552197
1396.0,1400.529,2,0.48931152
1400.0,1383.2781,2,0.5022968
1401.0,1388.8737,2,0.50116926
1395.0,1399.5952,2,0.49783203
1388.0,1389.2302,2,0.50540817
1369.0,1380.8561,2,0.5101226
1370.0,1360.8827,2,0.51610947
1358.0,1357.8324,2,0.5154945
1358.0,1348.8562,2,0.5188222
1372.0,1344.062,2,0.5172466
1405.0,1361.3872,2,0.5031202
1410.0,1404.5605,0,0.487285
1404.0,1418.5549,0,0.49953854
1385.0,1416.9167,0,0.5002538
1406.0001,1404.538,0,0.48878545
1404.0,1418.9651,0,0.49457785
1408.0,1418.7114,0,0.49427453
1425.9999,1423.9006,0,0.49548087
1447.0,1434.8243,0,0.49763983
1444.9999,1448.1595,0,0.49973264
1473.9999,1456.1088,0,0.49691966
1468.0,1471.6375,0,0.49863735
1472.0,1478.4332,0,0.49348563
1473.0,1484.7589,0,0.49078885
1486.0,1487.7753,0,0.48674414
1457.0,1495.2651,0,0.48463225
1468.0,1477.0264,2,0.49222872
1472.0,1477.9891,2,0.49638262
1504.0,1482.3638,2,0.49935555
1487.0,1505.3508,2,0.48598564
1505.0,1503.1685,2,0.48992315
1521.0,1515.3992,0,0.48233694
1516.0,1530.8087,0,0.48720092
1540.0,1530.6733,0,0.4841204
1545.0,1544.0989,0,0.48806497
1547.0,1550.8798,0,0.48787427
1526.0001,1557.3875,0,0.48672348
1497.0,1544.054,2,0.49112254
1515.0,1522.3904,2,0.5116327
1529.0,1519.9879,2,0.5136062
1517.0001,1536.4913,2,0.50456595
1512.0001,1531.1857,2,0.50633395
1505.0,1525.5658,2,0.50929755
1502.0001,1516.9899,2,0.5151708
1511.0,1511.3689,2,0.517964
1491.0,1516.9333,2,0.51230586
1476.0,1501.1398,2,0.52023757
1480.0,1491.1294,2,0.52248406
1477.0,1481.2026,2,0.5221414
1465.0,1477.4988,2,0.5192705
1468.9999,1462.472,2,0.5241333
1478.0001,1465.4174,2,0.5167249
1480.0,1481.0604,2,0.5050103
1473.0,1481.709,2,0.49960506
1467.0,1471.8539,2,0.49978116
1476.0,1470.325,2,0.49601614
1467.0,1481.4993,2,0.48394847
1473.0,1473.5104,2,0.4885074
1476.0,1477.7632,2,0.48476195
1478.0001,1478.9827,2,0.4810462
1470.0,1481.5752,2,0.48315018
1461.0,1471.779,2,0.4943093
1454.0001,1453.2501,2,0.50688756
1444.9999,1438.9119,2,0.5172241
1427.0,1435.0503,2,0.5189757
1437.0,1422.6957,2,0.5197157
1430.9999,1426.6064,2,0.5132904
1425.0001,1419.9761,2,0.51293564
1422.0,1412.4038,2,0.5152616
1430.9999,1409.0402,2,0.5149061
1425.0001,1415.7852,2,0.50705934
1423.0,1415.3667,2,0.5049704
1420.0,1409.2482,2,0.50568944
1396.0,1404.7518,2,0.50578296
1381.0,1390.562,2,0.50965524
1379.0,1381.5521,2,0.50714093
1369.0,1375.1025,2,0.5063784
1411.0001,1365.2715,2,0.508474
1417.0,1403.9005,2,0.48234814
1428.0,1421.8639,0,0.4909412
1411.0001,1436.1611,0,0.5043314
1410.0,1430.1752,0,0.49967155
1403.0,1427.3046,0,0.49503157
1410.0,1420.3723,0,0.4878079
1394.0,1419.2944,0,0.48587632
1386.0,1407.2811,2,0.48501933
1386.0,1385.5903,2,0.50371724
1391.0,1376.1403,2,0.5130101
1397.0,1385.9119,2,0.50865304
1385.0,1398.5565,2,0.5010263
1397.0,1392.8822,2,0.50282156
1400.0,1409.0524,2,0.49212945
1418.0,1415.9004,2,0.48289713
1420.9999,1431.063,0,0.49251157
1418.0,1432.7167,0,0.4938097
1420.9999,1433.031,0,0.49143076
1420.9999,1435.9493,0,0.49197733
1415.9999,1441.3613,0,0.49108577
1415.9999,1435.8083,0,0.4860348
1410.0,1438.7681,0,0.48181808
1403.0,1432.7676,2,0.4903315
1388.0,1424.7266,2,0.5006603
1400.0,1396.99,2,0.51950437
1401.0,1403.962,2,0.51516134
1395.0,1413.0063,2,0.51048654
1403.0,1401.9603,2,0.5146851
1415.9999,1409.8884,2,0.5080012
1411.0001,1433.8745,2,0.48472965
1423.0,1434.9844,0,0.48328602
1412.0,1443.3147,0,0.49124178
1408.0,1433.4131,0,0.4829885
1406.9999,1423.046,2,0.4877745
1415.9999,1417.0651,2,0.49473134
1411.0001,1428.4597,2,0.4877207
1415.0,1426.1652,2,0.49076077
1409.0,1431.0796,2,0.4876199
1404.0,1429.3358,2,0.49147746
1398.0,1413.7185,2,0.5019685
1405.0,1398.7795,2,0.5126388
1394.0,1408.676,2,0.5063917
1399.0,1392.5515,2,0.51552945
1403.0,1390.919,2,0.51413864
1402.0,1401.4257,2,0.5058485
1408.0,1397.5048,2,0.5034656
1417.0,1412.8793,2,0.49199465
1458.0,1434.8195,0,0.48957643
1447.0,1461.3401,0,0.501367
1454.0001,1457.5647,0,0.49756053
1477.0,1466.5521,0,0.49662998
1482.0,1481.6455,0,0.4994831
1483.0001,1491.2107,0,0.49831608
1462.0,1495.5023,0,0.49651664
1473.0,1486.4745,0,0.48656628
1468.9999,1488.4418,0,0.48401135
1463.0,1489.329,2,0.48405287
1475.0,1483.3636,2,0.4937271
1468.0,1489.7225,2,0.4947175
1468.0,1484.4102,2,0.5037353
1484.0,1479.3176,2,0.50878686
1482.0,1504.6003,2,0.49142075
1471.0,1505.1552,2,0.4872135
1473.9999,1498.0558,2,0.49540272
1491.0,1490.7913,2,0.5003659
1489.0,1504.8497,2,0.4884032
1502.9999,1506.1371,2,0.48634535
1510.0,1514.3442,0,0.48811984
1529.0,1528.7478,0,0.49087662
1521.0,1539.7472,0,0.49510655
1516.0,1539.8854,0,0.4917152
1557.0,1536.3832,0,0.48650116
1554.0,1561.0448,0,0.49357155
1577.0,1569.2186,0,0.4914056
1585.0,1580.1954,0,0.49196926
1579.0001,1587.0209,0,0.49184653
1607.0,1587.3264,0,0.48855117
1586.0,1605.8488,0,0.49239329
1596.0,1600.2783,0,0.48531273
1579.0001,1604.7922,0,0.48441726
1588.0,1599.0042,2,0.48886225
1635.0,1598.3416,2,0.4946181
1629.0,1622.3303,2,0.48850232
1577.0,1622.5726,2,0.49086827
1596.0,1601.8668,2,0.5105132
1585.0,1596.9597,2,0.5142101
1572.0,1588.8064,2,0.5211246
1566.0,1573.0342,2,0.52841383
1562.0,1562.534,2,0.53039616
1568.0,1555.1276,2,0.53147334
1573.0,1559.7633,2,0.5245735
1597.0,1563.3304,2,0.51846385
1614.0,1586.212,2,0.5018141
1605.0,1611.2526,0,0.48204163
1607.0,1612.387,0,0.4864037
1612.0,1613.6674,0,0.4881982
1605.0,1613.2947,0,0.48749584
1606.0,1608.5416,0,0.48508394
1614.0,1616.3918,0,0.48446256
1639.0,1619.29,0,0.48451635
1637.0001,1636.9708,0,0.491552
1647.0001,1645.0956,0,0.486958
1655.0,1652.2292,0,0.48753053
1631.0,1665.7369,0,0.4897247
1641.0,1648.7467,2,0.4884257
1636.0,1648.7556,2,0.4914037
1596.0,1645.5267,2,0.496526
1610.0,1611.649,2,0.51770914
1605.0,1609.1298,2,0.519713
1586.0,1601.9078,2,0.5229379
1597.0,1581.7705,2,0.5320633
1609.0,1585.3901,2,0.52724534
1607.0,1603.0983,2,0.5152392
1677.0,1608.2721,2,0.5077305
1664.0,1652.458,0,0.4830568
1752.0001,1656.8354,0,0.48564622
1749.0,1690.6101,0,0.49710062
1727.0,1702.9518,0,0.49869385
1718.0,1700.4003,0,0.49347463
1723.9999,1692.8792,0,0.48682475
1704.9999,1697.077,0,0.48300096
1707.0,1700.9298,2,0.4859526
1702.0,1695.7377,2,0.49643308
1709.0001,1693.3859,2,0.5030258
1701.0,1687.9517,2,0.5145146
1715.0,1682.6952,2,0.5228641
1721.0,1697.6865,2,0.51557136
1711.0,1722.0852,2,0.49814638
1714.0001,1720.4426,2,0.5028548
1717.0,1726.4823,2,0.50088054
1717.0,1725.3651,2,0.4993002
1708.0,1726.5393,2,0.49618408
1713.0,1717.2128,2,0.50462925
1709.0001,1718.5515,2,0.50259244
1695.0001,1702.3826,2,0.51657903
1695.0001,1689.7196,2,0.5268486
1699.9999,1679.0548,2,0.53185725
1703.0,1690.1758,2,0.51922536
1730.0,1700.1355,2,0.5059397
1715.0,1731.5499,2,0.48503137
1708.0,1717.7898,2,0.49014178
1704.0001,1706.3862,2,0.4964936
1704.9999,1700.3075,2,0.50276834
1699.9999,1693.7129,2,0.5064915
1706.0,1686.7744,2,0.51120263
1701.0,1691.1128,2,0.5083774
1699.0,1686.518,2,0.512484
1685.0001,1681.7166,2,0.5152529
1686.0,1674.2021,2,0.5171611
1695.0001,1674.2485,2,0.5150314
1692.0,1688.463,2,0.5042336
1696.0,1691.6682,2,0.4985978
1695.0001,1698.5186,2,0.4910478
1695.0001,1690.6144,2,0.49156305
1694.0,1693.281,2,0.48833427
1694.0,1694.6597,2,0.48647243
1690.0001,1697.9198,2,0.4832711
1689.0,1691.1666,2,0.4890063
1682.0,1678.9594,2,0.5033606
1684.0,1662.1389,2,0.51398003
1687.0,1669.081,2,0.5061603
1683.0,1677.6176,2,0.4977906
1690.0001,1679.017,2,0.49807563
1663.0,1689.5076,2,0.48902372
1669.0,1666.6545,2,0.49361512
1673.0,1667.093,2,0.4919041
1673.0,1667.2007,2,0.4883495
1667.0,1667.5471,2,0.4866141
1696.0,1662.0332,2,0.48961523
1690.0001,1688.981,0,0.48721316
1688.0,1686.006,0,0.48684308
1678.0,1685.1694,0,0.4851512
1664.0,1679.429,2,0.4824718
1664.0,1657.6216,2,0.5075653
1656.9999,1650.1477,2,0.51408637
1643.0,1637.5717,2,0.5223117
1645.0,1632.7994,2,0.5199003
1644.0,1627.4557,2,0.5186659
1647.0001,1629.7415,2,0.5162178
1642.0001,1630.2378,2,0.5122844
1648.0,1625.6252,2,0.5120385
1665.0,1632.5438,2,0.50537413
1655.0,1660.9165,2,0.48178157
1658.0,1650.4792,2,0.48373154
1666.0001,1651.0708,0,0.48214158
1677.0,1659.1555,0,0.49060974
1671.0001,1669.4894,0,0.4953659
1672.0,1668.7898,0,0.48860788
1682.0,1667.3696,0,0.48386636
1677.0,1680.0182,0,0.48668236
1684.0,1682.8931,0,0.4825824
1678.0,1689.7537,0,0.48565257
1680.0001,1686.6649,2,0.4818844
1680.0001,1686.7443,2,0.48511687
1673.0,1688.5408,2,0.48920935
1672.0,1678.1182,2,0.50159955
1671.0001,1668.1041,2,0.51046705
1673.0,1656.7894,2,0.524399
1671.0001,1655.2462,2,0.5246363
1660.0,1650.3142,2,0.52741134
1651.9999,1639.7793,2,0.5292848
1664.0,1634.95,2,0.5274283
1664.0,1652.7932,2,0.51187325
1663.0,1653.8052,2,0.5050926
1667.0,1656.33,2,0.50003606
1665.0,1659.0914,2,0.49410766
1665.0,1661.5897,2,0.49058717
1651.0001,1660.1919,2,0.48953974
1648.0,1640.405,2,0.5044176
1631.0,1633.2307,2,0.5088346
1627.9999,1614.9839,2,0.51861197
1632.0001,1608.725,2,0.5182107
1625.0,1610.9039,2,0.5136603
1612.0,1601.7208,2,0.515957
1582.0,1595.8538,2,0.5147339
1591.0,1576.7104,2,0.52036136
1597.0,1575.0587,2,0.51428735
1587.0,1580.1783,2,0.5068727
1582.0,1573.6864,2,0.5061256
1574.0,1564.9633,2,0.5070402
1561.0,1560.091,2,0.50926
1566.0,1546.5253,2,0.5128973
1569.0,1546.1329,2,0.50861734
1570.0001,1551.5359,2,0.5008416
1568.0,1554.4407,2,0.49538168
1544.0,1552.4149,2,0.49439538
1535.0,1533.1115,2,0.50389457
1544.0,1519.2007,2,0.5093472
1530.0,1520.417,2,0.50657403
1506.0,1516.6898,2,0.5063967
1497.0,1502.2083,2,0.5096218
1501.0,1491.6877,2,0.51002717
1499.0,1491.2573,2,0.50543815
1496.0,1488.423,2,0.5035317
1506.0,1484.9852,2,0.5006286
1505.0,1497.2571,2,0.49033207
1511.0,1497.6421,2,0.48722827
1507.9999,1503.2953,2,0.48218206
1507.9999,1504.048,0,0.48092955
1489.0,1507.8198,0,0.48831254
1481.0,1492.9532,2,0.4849905
1496.0,1477.3547,2,0.49552622
1491.0,1484.6974,2,0.48785216
1513.0,1484.8308,2,0.4876997
1526.0001,1511.3453,0,0.4903824
1519.0,1527.8704,0,0.50041777
1531.0001,1526.7917,0,0.4974873
1549.0,1533.7009,0,0.5006875
1558.0,1548.0536,0,0.50060326
1536.0001,1555.0431,0,0.4969419
1530.0,1544.557,0,0.48618522
1539.0,1535.1128,2,0.48884326
1536.0001,1537.7533,2,0.4919036
1558.0,1531.9241,2,0.49973425
1592.0,1556.2452,2,0.48743755
1582.0,1580.3018,0,0.48599112
1567.0,1583.2283,0,0.48202795
1559.0,1576.4814,2,0.49162638
1578.0,1567.3677,2,0.5017212
1585.0,1576.6803,2,0.49812174
1579.9999,1587.3644,2,0.49213752
1584.0001,1588.5737,2,0.49154133
1588.0,1592.4722,2,0.49106294
1590.0,1593.3441,2,0.48937497
1618.0001,1600.291,2,0.48692083
1616.0,1621.0449,0,0.4877767
1621.0,1627.6665,0,0.488849
1632.0001,1635.8173,0,0.48717415
1641.0,1644.6295,0,0.48636627
1638.0,1649.6486,0,0.4854509
1634.0,1655.808,2,0.48572698
1645.0,1653.9156,2,0.4923752
1651.9999,1661.3123,2,0.4921527
1682.0,1670.7135,2,0.4899509
1663.0,1690.6045,0,0.48384994
1677.0,1684.6272,2,0.48773417
1675.9999,1692.8463,2,0.48484915
1667.0,1698.3635,2,0.48582572
1670.0,1692.3689,2,0.4926904
1668.0,1695.1432,2,0.49410188
1651.9999,1694.8876,2,0.49658343
1654.0,1677.0701,2,0.51445436
1653.0,1664.441,2,0.52470607
1627.0001,1659.635,2,0.52850944
1629.0,1640.711,2,0.53612494
1653.0,1638.4354,2,0.53269553
1655.0,1662.6525,2,0.5130889
1666.0001,1673.096,2,0.50198877
1660.0,1679.339,2,0.48983228
1663.0,1680.7594,2,0.4862583
1661.0001,1681.1675,2,0.48368892
1645.0,1677.1182,2,0.4847344
1644.0,1665.3342,2,0.49438792
1659.0,1655.1764,2,0.501157
1660.0,1663.6279,2,0.4951789
1645.0,1669.8286,2,0.4929485
1651.0001,1654.3555,2,0.5045932
1656.9999,1653.7354,2,0.5045972
1642.0001,1665.9097,2,0.49871087
1648.0,1649.5422,2,0.5096555
1646.0,1648.5146,2,0.5090996
1642.0001,1646.4104,2,0.5094561
1649.0,1635.2711,2,0.51453197
1717.0,1645.6799,2,0.5074029
1707.0,1693.1678,0,0.48421246
1706.0,1703.4188,0,0.4881357
1717.0,1707.0865,0,0.48701662
1736.0,1714.6019,0,0.48846564
1756.0,1731.0513,0,0.49383643
1761.0,1746.7773,0,0.49479645
1766.0,1758.5278,0,0.49327976
1769.0,1767.8807,0,0.4905967
1779.0,1771.1743,0,0.48761293
1770.0,1787.0798,0,0.4896398
1779.0,1788.416,0,0.48389533
1781.0001,1794.3667,0,0.48285577
1766.0,1805.2687,0,0.48303896
1742.0,1798.405,2,0.4949499
1756.0,1768.2242,2,0.5210429
1720.0,1767.1991,2,0.5235634
1748.0001,1749.5876,2,0.5321491
1772.0001,1758.7009,2,0.52328765
1795.0,1783.8815,2,0.50461423
1791.0001,1805.0272,2,0.4885502
1780.0,1805.4937,2,0.48746857
1766.0,1799.4749,2,0.49121648
1772.0001,1792.972,2,0.49763462
1757.0001,1787.6531,2,0.5010587
1763.0,1779.8186,2,0.5065383
1761.0,1770.9578,2,0.5120744
1762.0001,1761.1871,2,0.5192178
1733.0001,1755.8817,2,0.5223234
1743.0001,1740.5231,2,0.52975184
1750.0,1741.1619,2,0.5246226
1742.0,1753.8523,2,0.51592404
1736.0,1750.2843,2,0.51542497
1742.0,1739.2257,2,0.51886034
1737.0,1739.8583,2,0.51455706
1755.0,1730.5884,2,0.51646364
1725.0,1756.0499,2,0.4973932
1727.0,1732.6814,2,0.5124238
1726.0,1720.3158,2,0.51593965
1725.0,1717.3016,2,0.51672417
1719.0001,1711.1687,2,0.5173624
1716.0,1708.4567,2,0.51648605
1727.0,1699.002,2,0.5193523
1698.0,1713.8568,2,0.5094699
1694.0,1697.7839,2,0.5144076
1680.9999,1685.9744,2,0.5164518
1683.0,1675.3718,2,0.5175369
1694.0,1672.8087,2,0.5160194
1701.0,1681.439,2,0.50747985
1699.0,1690.9667,2,0.4982106
1702.0,1688.7028,2,0.496556
1699.9999,1694.8185,2,0.4926831
1698.0,1691.448,2,0.49336234
1701.0,1697.996,2,0.4849356
1810.0001,1704.7452,0,0.48176104
1798.0,1759.3915,0,0.49363884
1799.0,1762.7242,0,0.4929209
1778.0,1766.6866,0,0.48906738
1739.0,1767.0078,0,0.48287952
1723.9999,1746.2463,2,0.4946623
1733.9999,1727.823,2,0.50760126
1730.0,1725.3511,2,0.5121882
1739.0,1719.8313,2,0.5164763
1745.0,1723.1097,2,0.5170247
1752.0001,1732.7855,2,0.51215893
1752.9999,1743.7461,2,0.5053265
1744.0,1753.8358,2,0.49974906
1760.0,1756.4993,2,0.49864683
1776.0001,1777.2844,0,0.48173812
1780.0,1783.2532,0,0.48141316
1781.9999,1786.7214,0,0.4835294
1796.0001,1785.4596,0,0.48518366
1781.9999,1797.0862,0,0.4847679
1819.0,1797.2062,2,0.4872094
1807.0,1820.698,0,0.48548853
1798.0,1817.2003,2,0.4825845
1805.0001,1817.4474,2,0.48796645
1789.0,1815.7206,2,0.49171725
1810.0001,1803.2137,2,0.5025239
1793.0,1816.3372,2,0.49547607
1788.0,1802.5969,2,0.50797313
1790.0,1788.8844,2,0.5205304
1811.0,1779.7443,2,0.52725047
1878.0001,1806.2856,2,0.50898576
1858.0001,1852.384,2,0.48369637
1862.0,1856.0195,2,0.48578167
1860.0,1857.792,2,0.48667738
1835.0,1863.4836,2,0.48765635
1811.0,1847.4303,2,0.49995238
1838.0,1825.5148,2,0.5123918
1812.0,1832.4971,2,0.5104103
1820.0001,1817.0254,2,0.5191294
1817.0,1813.1501,2,0.5206621
1813.0,1810.5668,2,0.52244264
1751.0,1810.2775,2,0.52208036
1794.0,1799.7649,2,0.52240264
1789.0,1809.8243,2,0.5122543
1781.9999,1821.8403,2,0.5010401
